,testcase_0,testcase_1,testcase_2,testcase_3,testcase_4,testcase_5,testcase_6,testcase_7,testcase_8
,0.2239,0.2384,0.3014,0.2386,0.245,0.1902,1.1067,0.5626,2.0798
