,testcase_0,testcase_1,testcase_2,testcase_3,testcase_4,testcase_5,testcase_6,testcase_7,testcase_8
,0.2227,0.3794,0.3541,0.3304,1.663,0.4574,0.8977,1.3436,7.3752
